Date,Vendor,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,Vendor_Address,GIK_Per_Unit,Total_GIK
3/30/2020,Company 3,3322,Footwear,Sneakers,Generic,Worn,6,Atlanta,"4 Fictional St, Company 3 City, State 04",227.16,754625.52
3/30/2020,Company 5,1819,Footwear,Sneakers,Brand A,Gently Used,6,Atlanta,"6 Fictional St, Company 5 City, State 06",50.89,92568.91
3/30/2020,Company 5,673,Footwear,Sneakers,Brand C,Gently Used,7,Atlanta,"6 Fictional St, Company 5 City, State 06",3.38,2274.74
3/30/2020,Everything Else,4504,Footwear,Boots,Brand C,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",4.38,19727.52
3/30/2020,Everything Else,2058,Footwear,Sneakers,Brand B,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",1031.76,2123362.08
3/31/2020,Company 3,1132,Footwear,Boots,Brand B,Gently Used,12,NY,"4 Fictional St, Company 3 City, State 04",2.09,2365.88
3/31/2020,Company 3,4752,Apparel,Coats,Brand C,Gently Used,L,LA,"4 Fictional St, Company 3 City, State 04",1087.21,5166421.92
3/31/2020,Everything Else,3066,Footwear,Sneakers,Brand A,New,12,Chicago,"1 Fictional St, Everything Else City, State 01",3.31,10148.46
3/31/2020,Everything Else,1987,Footwear,Boots,Generic,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",370.17,735527.79
3/31/2020,Everything Else,3654,Apparel,Coats,Brand C,Gently Used,L,Chicago,"1 Fictional St, Everything Else City, State 01",6.06,22143.24
3/31/2020,Everything Else,2812,Footwear,Sneakers,Generic,Gently Used,8,Atlanta,"1 Fictional St, Everything Else City, State 01",88.41,248608.92
3/31/2020,Everything Else,1157,Footwear,Sneakers,Brand B,Worn,5,Chicago,"1 Fictional St, Everything Else City, State 01",7.35,8503.95
3/31/2020,Company 3,2284,Apparel,Shirts,Brand C,Gently Used,M,NY,"4 Fictional St, Company 3 City, State 04",9291.19,21221077.96
3/31/2020,Everything Else,2913,Apparel,Coats,Brand A,New,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",16.91,49258.83
4/1/2020,Company 4,3009,Footwear,Sneakers,Brand C,Gently Used,10,Atlanta,"5 Fictional St, Company 4 City, State 05",1.31,3941.79
4/1/2020,Everything Else,3624,Footwear,Sneakers,Brand A,Gently Used,8,Nashville,"1 Fictional St, Everything Else City, State 01",61.79,223926.96
4/1/2020,Company 3,1357,Apparel,Shirts,Generic,Gently Used,S,LA,"4 Fictional St, Company 3 City, State 04",1022.63,1387708.91
4/1/2020,Company 3,2171,Apparel,Coats,Generic,Gently Used,L,NY,"4 Fictional St, Company 3 City, State 04",0.32,694.72
4/1/2020,Company 8,4707,Footwear,Sneakers,Brand B,Gently Used,5,Chicago,"9 Fictional St, Company 8 City, State 09",4.12,19392.84
4/1/2020,Everything Else,1755,Footwear,Sneakers,Generic,Gently Used,8,Atlanta,"1 Fictional St, Everything Else City, State 01",5.81,10196.55
4/1/2020,Everything Else,913,Footwear,Sneakers,Brand B,New,12,Atlanta,"1 Fictional St, Everything Else City, State 01",0.07,63.91
4/1/2020,Everything Else,4574,Footwear,Sneakers,Brand A,Gently Used,6,Chicago,"1 Fictional St, Everything Else City, State 01",2.19,10017.06
4/1/2020,Company 4,1287,Apparel,Shirts,Brand A,Worn,XXL,Chicago,"5 Fictional St, Company 4 City, State 05",20.1,25868.7
4/2/2020,Everything Else,2089,Footwear,Sneakers,Generic,Gently Used,5,LA,"1 Fictional St, Everything Else City, State 01",13.29,27762.81
4/2/2020,Everything Else,509,Footwear,Boots,Brand B,Gently Used,5,Atlanta,"1 Fictional St, Everything Else City, State 01",1.96,997.64
4/2/2020,Company 12,7096,Footwear,Sneakers,Generic,Gently Used,5,NY,"13 Fictional St, Company 12 City, State 13",7.57,53716.72
4/2/2020,Everything Else,766,Apparel,Coats,Brand C,Gently Used,M,NY,"1 Fictional St, Everything Else City, State 01",11.62,8900.92
4/2/2020,Everything Else,5507,Apparel,Coats,Brand C,Gently Used,XL,Chicago,"1 Fictional St, Everything Else City, State 01",0.21,1156.47
4/2/2020,Company 5,1377,Footwear,Boots,Brand C,New,11,Nashville,"6 Fictional St, Company 5 City, State 06",265.63,365772.51
4/2/2020,Everything Else,1726,Footwear,Sneakers,Brand B,New,7,Atlanta,"1 Fictional St, Everything Else City, State 01",59.62,102904.12
4/2/2020,Company 8,1981,Apparel,Coats,Generic,New,L,Chicago,"9 Fictional St, Company 8 City, State 09",2.06,4080.86
4/2/2020,Company 5,3368,Footwear,Boots,Brand A,New,6,Chicago,"6 Fictional St, Company 5 City, State 06",486.74,1639340.32
4/2/2020,Company 8,2785,Apparel,Shirts,Brand A,New,M,Chicago,"9 Fictional St, Company 8 City, State 09",0.79,2200.15
4/2/2020,Everything Else,2289,Footwear,Sneakers,Brand A,New,11,Nashville,"1 Fictional St, Everything Else City, State 01",0.39,892.71
4/2/2020,Everything Else,4014,Footwear,Boots,Brand B,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",41.33,165898.62
4/2/2020,Everything Else,1075,Footwear,Sneakers,Brand A,Gently Used,9,NY,"1 Fictional St, Everything Else City, State 01",702.15,754811.25
4/2/2020,Everything Else,1537,Footwear,Sneakers,Generic,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",1.81,2781.97
4/2/2020,Company 12,3202,Apparel,Shirts,Generic,Gently Used,M,Chicago,"13 Fictional St, Company 12 City, State 13",297.54,952723.08
4/2/2020,Company 16,3533,Apparel,Coats,Brand A,New,XL,Atlanta,"17 Fictional St, Company 16 City, State 17",7.16,25296.28
4/3/2020,Everything Else,4193,Apparel,Coats,Brand B,Gently Used,XL,NY,"1 Fictional St, Everything Else City, State 01",0.74,3102.82
4/3/2020,Everything Else,1431,Footwear,Sneakers,Generic,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",2100.44,3005729.64
4/3/2020,Company 13,2684,Footwear,Sneakers,Brand C,Gently Used,9,Chicago,"14 Fictional St, Company 13 City, State 14",0.86,2308.24
4/3/2020,Company 1,3915,Apparel,Shirts,Brand A,Gently Used,XL,Chicago,"2 Fictional St, Company 1 City, State 02",0.01,39.15
4/3/2020,Everything Else,1252,Apparel,Shirts,Brand C,Worn,L,NY,"1 Fictional St, Everything Else City, State 01",4.49,5621.48
4/3/2020,Company 7,1472,Footwear,Sneakers,Brand A,Gently Used,6,LA,"8 Fictional St, Company 7 City, State 08",14.38,21167.36
4/3/2020,Everything Else,2222,Apparel,Shirts,Brand C,Gently Used,L,LA,"1 Fictional St, Everything Else City, State 01",139.01,308880.22
4/3/2020,Company 11,2411,Footwear,Sneakers,Brand C,Worn,12,Nashville,"12 Fictional St, Company 11 City, State 12",195.48,471302.28
4/3/2020,Everything Else,1733,Footwear,Boots,Brand C,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",0.85,1473.05
4/3/2020,Everything Else,4013,Apparel,Shirts,Brand C,Gently Used,XL,Chicago,"1 Fictional St, Everything Else City, State 01",21.25,85276.25
4/3/2020,Everything Else,1643,Apparel,Coats,Generic,Gently Used,M,Nashville,"1 Fictional St, Everything Else City, State 01",5.09,8362.87
4/3/2020,Company 4,2671,Apparel,Shirts,Brand A,Gently Used,S,Atlanta,"5 Fictional St, Company 4 City, State 05",73.07,195169.97
4/3/2020,Everything Else,1532,Footwear,Sneakers,Brand A,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",35.45,54309.4
4/3/2020,Everything Else,6164,Footwear,Sneakers,Generic,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",170.55,1051270.2
4/4/2020,Company 12,3635,Apparel,Shirts,Brand A,Gently Used,M,Nashville,"13 Fictional St, Company 12 City, State 13",1.25,4543.75
4/4/2020,Everything Else,4774,Apparel,Shirts,Brand B,Gently Used,S,Atlanta,"1 Fictional St, Everything Else City, State 01",1.59,7590.66
4/4/2020,Everything Else,3456,Footwear,Boots,Generic,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",0.13,449.28
4/4/2020,Company 5,3262,Footwear,Boots,Generic,Worn,6,NY,"6 Fictional St, Company 5 City, State 06",1.68,5480.16
4/5/2020,Company 4,2991,Apparel,Coats,Brand A,Gently Used,M,LA,"5 Fictional St, Company 4 City, State 05",2419.56,7236903.96
4/5/2020,Everything Else,3370,Footwear,Sneakers,Brand B,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",2167.61,7304845.7
4/5/2020,Company 3,2583,Footwear,Boots,Brand B,Worn,9,Atlanta,"4 Fictional St, Company 3 City, State 04",14.58,37660.14
4/5/2020,Everything Else,3589,Footwear,Boots,Brand A,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",46.34,166314.26
4/5/2020,Company 3,2571,Footwear,Sneakers,Brand C,Worn,6,Chicago,"4 Fictional St, Company 3 City, State 04",0,0
4/5/2020,Everything Else,2362,Apparel,Shirts,Generic,Gently Used,XXL,Nashville,"1 Fictional St, Everything Else City, State 01",0.32,755.84
4/5/2020,Company 1,816,Footwear,Boots,Generic,Gently Used,6,Nashville,"2 Fictional St, Company 1 City, State 02",112.49,91791.84
4/5/2020,Everything Else,3638,Apparel,Coats,Brand A,Gently Used,M,NY,"1 Fictional St, Everything Else City, State 01",0.19,691.22
4/5/2020,Company 3,2930,Footwear,Sneakers,Generic,Gently Used,10,Chicago,"4 Fictional St, Company 3 City, State 04",0.33,966.9
4/5/2020,Company 10,2648,Apparel,Shirts,Brand C,New,XXL,Nashville,"11 Fictional St, Company 10 City, State 11",3.18,8420.64
4/5/2020,Company 12,2596,Apparel,Coats,Brand C,Gently Used,XXL,Nashville,"13 Fictional St, Company 12 City, State 13",79.31,205888.76
4/5/2020,Company 5,5715,Footwear,Boots,Generic,New,12,NY,"6 Fictional St, Company 5 City, State 06",753.92,4308652.8
4/5/2020,Everything Else,641,Apparel,Shirts,Brand A,Gently Used,XL,LA,"1 Fictional St, Everything Else City, State 01",18.18,11653.38
4/5/2020,Company 4,3613,Footwear,Sneakers,Brand C,Gently Used,8,Chicago,"5 Fictional St, Company 4 City, State 05",211.5,764149.5
4/5/2020,Company 4,1983,Apparel,Shirts,Brand B,Gently Used,L,Chicago,"5 Fictional St, Company 4 City, State 05",499.7,990905.1
4/5/2020,Everything Else,1903,Apparel,Coats,Generic,Gently Used,M,LA,"1 Fictional St, Everything Else City, State 01",51.9,98765.7
4/5/2020,Company 12,3694,Footwear,Boots,Brand A,Gently Used,7,LA,"13 Fictional St, Company 12 City, State 13",0.24,886.56
4/5/2020,Company 11,2477,Footwear,Sneakers,Brand B,Gently Used,5,NY,"12 Fictional St, Company 11 City, State 12",0.17,421.09
4/6/2020,Everything Else,4010,Footwear,Sneakers,Brand B,Gently Used,12,Atlanta,"1 Fictional St, Everything Else City, State 01",99.26,398032.6
4/6/2020,Company 3,3977,Apparel,Shirts,Brand B,New,S,Nashville,"4 Fictional St, Company 3 City, State 04",26.92,107060.84
4/6/2020,Everything Else,3980,Footwear,Sneakers,Brand C,Worn,7,LA,"1 Fictional St, Everything Else City, State 01",0.02,79.6
4/6/2020,Everything Else,4105,Apparel,Shirts,Brand B,Gently Used,M,NY,"1 Fictional St, Everything Else City, State 01",137.51,564478.55
4/6/2020,Everything Else,1032,Footwear,Sneakers,Brand A,New,12,LA,"1 Fictional St, Everything Else City, State 01",48.77,50330.64
4/6/2020,Company 4,3482,Footwear,Sneakers,Brand C,Gently Used,5,NY,"5 Fictional St, Company 4 City, State 05",1041.32,3625876.24
4/6/2020,Company 4,2077,Apparel,Coats,Brand C,Gently Used,S,Nashville,"5 Fictional St, Company 4 City, State 05",0.91,1890.07
4/6/2020,Everything Else,1364,Footwear,Sneakers,Brand B,Worn,7,Atlanta,"1 Fictional St, Everything Else City, State 01",13.35,18209.4
4/6/2020,Company 1,1701,Footwear,Boots,Brand A,Gently Used,12,NY,"2 Fictional St, Company 1 City, State 02",58.93,100239.93
4/7/2020,Everything Else,2445,Footwear,Sneakers,Brand B,Gently Used,11,NY,"1 Fictional St, Everything Else City, State 01",4.11,10048.95
4/7/2020,Everything Else,2837,Footwear,Sneakers,Generic,New,11,Atlanta,"1 Fictional St, Everything Else City, State 01",1,2837
4/7/2020,Company 8,2450,Apparel,Shirts,Brand A,Gently Used,L,NY,"9 Fictional St, Company 8 City, State 09",279.74,685363
4/7/2020,Company 4,1705,Footwear,Sneakers,Generic,Gently Used,10,Atlanta,"5 Fictional St, Company 4 City, State 05",16.47,28081.35
4/7/2020,Everything Else,3720,Apparel,Coats,Generic,Gently Used,M,Nashville,"1 Fictional St, Everything Else City, State 01",7.4,27528
4/7/2020,Company 4,8899,Footwear,Sneakers,Generic,Gently Used,12,Atlanta,"5 Fictional St, Company 4 City, State 05",0.18,1601.82
4/7/2020,Everything Else,4066,Footwear,Sneakers,Brand C,Gently Used,11,NY,"1 Fictional St, Everything Else City, State 01",1637.12,6656529.92
4/7/2020,Everything Else,2493,Apparel,Coats,Brand A,Gently Used,S,Atlanta,"1 Fictional St, Everything Else City, State 01",8.56,21340.08
4/7/2020,Company 5,1512,Footwear,Sneakers,Brand B,Worn,12,Atlanta,"6 Fictional St, Company 5 City, State 06",497.1,751615.2
4/8/2020,Everything Else,2513,Footwear,Sneakers,Brand A,Gently Used,12,LA,"1 Fictional St, Everything Else City, State 01",9.36,23521.68
4/8/2020,Everything Else,3000,Footwear,Boots,Brand C,Gently Used,10,Chicago,"1 Fictional St, Everything Else City, State 01",6.35,19050
4/8/2020,Company 5,3693,Apparel,Shirts,Brand B,Gently Used,L,LA,"6 Fictional St, Company 5 City, State 06",13.25,48932.25
4/8/2020,Everything Else,2168,Footwear,Sneakers,Brand A,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",28.9,62655.2
4/8/2020,Company 3,1801,Apparel,Coats,Brand C,New,S,Atlanta,"4 Fictional St, Company 3 City, State 04",181.54,326953.54
4/8/2020,Everything Else,2376,Footwear,Sneakers,Brand C,Gently Used,11,Chicago,"1 Fictional St, Everything Else City, State 01",13.87,32955.12
4/9/2020,Company 5,2624,Footwear,Sneakers,Brand C,Gently Used,9,Atlanta,"6 Fictional St, Company 5 City, State 06",11.79,30936.96
4/9/2020,Everything Else,1415,Footwear,Sneakers,Brand C,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",11.77,16654.55
4/9/2020,Company 5,1741,Apparel,Coats,Brand C,Gently Used,XL,NY,"6 Fictional St, Company 5 City, State 06",15.97,27803.77
4/9/2020,Company 5,3454,Footwear,Sneakers,Brand B,Gently Used,12,LA,"6 Fictional St, Company 5 City, State 06",101.47,350477.38
4/9/2020,Everything Else,2879,Apparel,Shirts,Brand A,Gently Used,L,LA,"1 Fictional St, Everything Else City, State 01",12.41,35728.39
4/9/2020,Company 3,3356,Footwear,Boots,Brand B,Gently Used,12,NY,"4 Fictional St, Company 3 City, State 04",120.45,404230.2
4/9/2020,Company 14,1145,Footwear,Sneakers,Brand A,Gently Used,12,LA,"15 Fictional St, Company 14 City, State 15",0.01,11.45
4/9/2020,Everything Else,2130,Footwear,Sneakers,Brand B,Gently Used,6,Atlanta,"1 Fictional St, Everything Else City, State 01",0.24,511.2
4/9/2020,Company 5,5022,Footwear,Sneakers,Brand A,Gently Used,10,NY,"6 Fictional St, Company 5 City, State 06",5.22,26214.84
4/9/2020,Everything Else,2440,Footwear,Sneakers,Generic,New,8,Nashville,"1 Fictional St, Everything Else City, State 01",14.25,34770
4/9/2020,Everything Else,2819,Footwear,Boots,Brand A,Gently Used,10,Nashville,"1 Fictional St, Everything Else City, State 01",0.03,84.57
4/9/2020,Company 3,4415,Footwear,Sneakers,Brand C,Gently Used,8,Nashville,"4 Fictional St, Company 3 City, State 04",8.11,35805.65
4/9/2020,Company 13,909,Footwear,Sneakers,Brand B,Gently Used,8,Chicago,"14 Fictional St, Company 13 City, State 14",0.24,218.16
4/9/2020,Company 8,1648,Footwear,Boots,Brand B,Worn,10,Atlanta,"9 Fictional St, Company 8 City, State 09",13.65,22495.2
4/9/2020,Company 3,4339,Footwear,Sneakers,Brand B,New,9,Atlanta,"4 Fictional St, Company 3 City, State 04",111.37,483234.43
4/9/2020,Everything Else,2814,Apparel,Shirts,Brand C,Gently Used,XL,Nashville,"1 Fictional St, Everything Else City, State 01",10.03,28224.42
4/10/2020,Company 2,3123,Footwear,Sneakers,Generic,New,5,Atlanta,"3 Fictional St, Company 2 City, State 03",40.57,126700.11
4/10/2020,Company 4,1440,Footwear,Boots,Brand A,Gently Used,6,NY,"5 Fictional St, Company 4 City, State 05",0.54,777.6
4/10/2020,Company 3,2709,Footwear,Sneakers,Generic,Gently Used,8,NY,"4 Fictional St, Company 3 City, State 04",967.54,2621065.86
4/10/2020,Everything Else,1715,Footwear,Sneakers,Generic,Gently Used,12,Atlanta,"1 Fictional St, Everything Else City, State 01",2151.15,3689222.25
4/10/2020,Company 4,2441,Footwear,Sneakers,Generic,Worn,12,Chicago,"5 Fictional St, Company 4 City, State 05",0.14,341.74
4/10/2020,Everything Else,3423,Footwear,Boots,Brand B,New,5,Chicago,"1 Fictional St, Everything Else City, State 01",20.2,69144.6
4/10/2020,Everything Else,2596,Footwear,Sneakers,Generic,Gently Used,11,LA,"1 Fictional St, Everything Else City, State 01",22.18,57579.28
4/10/2020,Company 3,1839,Footwear,Sneakers,Brand C,Gently Used,12,NY,"4 Fictional St, Company 3 City, State 04",7.54,13866.06
4/10/2020,Everything Else,3988,Apparel,Coats,Brand A,Gently Used,L,Atlanta,"1 Fictional St, Everything Else City, State 01",32.83,130926.04
4/10/2020,Company 11,1985,Footwear,Sneakers,Brand B,Worn,9,Chicago,"12 Fictional St, Company 11 City, State 12",5966.05,11842609.25
4/11/2020,Company 7,3153,Apparel,Coats,Brand C,New,L,Nashville,"8 Fictional St, Company 7 City, State 08",33.74,106382.22
4/11/2020,Company 4,2815,Footwear,Sneakers,Generic,New,7,Atlanta,"5 Fictional St, Company 4 City, State 05",0.04,112.6
4/11/2020,Everything Else,4129,Apparel,Shirts,Brand B,Gently Used,XXL,NY,"1 Fictional St, Everything Else City, State 01",4.45,18374.05
4/11/2020,Everything Else,3527,Footwear,Sneakers,Brand C,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",2.09,7371.43
4/11/2020,Everything Else,663,Footwear,Boots,Generic,Gently Used,5,NY,"1 Fictional St, Everything Else City, State 01",6.26,4150.38
4/11/2020,Company 3,2588,Footwear,Boots,Generic,Gently Used,5,Chicago,"4 Fictional St, Company 3 City, State 04",2.38,6159.44
4/11/2020,Everything Else,586,Footwear,Sneakers,Brand B,New,12,LA,"1 Fictional St, Everything Else City, State 01",3.28,1922.08
4/11/2020,Company 4,4239,Apparel,Coats,Generic,Gently Used,M,Nashville,"5 Fictional St, Company 4 City, State 05",17.69,74987.91
4/11/2020,Everything Else,1539,Footwear,Boots,Brand A,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",11274.72,17351794.08
4/11/2020,Everything Else,3029,Footwear,Sneakers,Brand C,Gently Used,5,NY,"1 Fictional St, Everything Else City, State 01",9.86,29865.94
4/11/2020,Company 7,1290,Apparel,Coats,Generic,New,S,Atlanta,"8 Fictional St, Company 7 City, State 08",33.88,43705.2
4/11/2020,Everything Else,2042,Footwear,Sneakers,Brand C,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",22.28,45495.76
4/12/2020,Everything Else,2858,Footwear,Boots,Brand A,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",0.28,800.24
4/12/2020,Company 3,1066,Apparel,Coats,Brand A,Gently Used,XL,NY,"4 Fictional St, Company 3 City, State 04",117.9,125681.4
4/12/2020,Everything Else,3166,Apparel,Coats,Brand C,Gently Used,L,NY,"1 Fictional St, Everything Else City, State 01",41.19,130407.54
4/12/2020,Company 15,2620,Apparel,Shirts,Brand C,Gently Used,XXL,Nashville,"16 Fictional St, Company 15 City, State 16",0.23,602.6
4/12/2020,Everything Else,2275,Footwear,Boots,Generic,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",1.95,4436.25
4/12/2020,Company 18,1579,Footwear,Sneakers,Brand B,New,9,LA,"19 Fictional St, Company 18 City, State 19",1.43,2257.97
4/12/2020,Company 3,2050,Footwear,Boots,Brand B,Gently Used,6,Nashville,"4 Fictional St, Company 3 City, State 04",0.01,20.5
