Date,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,GIK_Per_Unit,Total_GIK,Partner,EI_Per_Unit,Total_EI,Partner_Address,Shipment_Type,Program
7/10/2023,3360,Footwear,Sneakers,Brand B,Gently Used,6,Nashville,19255.19,64697438.4,Company I,2.37,7963.2,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
6/27/2023,1880,Footwear,Sneakers,Generic,New,7,Atlanta,76.74,144271.2,Company J,2.27,4267.6,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
7/1/2023,1708,Footwear,Sneakers,Brand C,New,12,LA,9.04,15440.32,Company H,7.81,13339.48,"9 Partner Blvd, Company H Town, Region 09",Relief,General
6/28/2023,1391,Footwear,Sneakers,Brand C,Gently Used,11,NY,1.12,1557.92,Company E,12.55,17457.05,"5 Partner Blvd, Company E Town, Region 05",Relief,General
7/5/2023,4112,Footwear,Sneakers,Brand B,Gently Used,10,Chicago,137.41,565029.92,Company H,4.64,19079.68,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
7/2/2023,1814,Footwear,Boots,Brand C,New,8,Chicago,120.28,218187.92,Company E,16.91,30674.74,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
6/29/2023,1291,Apparel,Coats,Brand A,Worn,XL,LA,0.06,77.46,Company F,5.09,6571.19,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
7/6/2023,4832,Apparel,Shirts,Brand A,Gently Used,L,Chicago,9.87,47691.84,Company C,16.44,79438.08,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
6/28/2023,5548,Footwear,Sneakers,Brand B,New,7,Nashville,1768.47,9811471.56,Company H,6.87,38114.76,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,General
6/27/2023,3020,Footwear,Sneakers,Brand B,Gently Used,8,Atlanta,0.82,2476.4,Company F,3.04,9180.8,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
7/4/2023,2955,Footwear,Boots,Brand C,Gently Used,9,Chicago,1499.97,4432411.35,Company D,4.59,13563.45,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,Winter
7/1/2023,1441,Footwear,Sneakers,Brand C,Gently Used,5,LA,68.51,98722.91,Company E,13.94,20087.54,"5 Partner Blvd, Company E Town, Region 05",Relief,School
7/12/2023,1416,Footwear,Sneakers,Brand B,New,7,Nashville,0.09,127.44,Company H,6.11,8651.76,"9 Partner Blvd, Company H Town, Region 09",Relief,School
7/10/2023,2209,Apparel,Shirts,Generic,Gently Used,XL,Chicago,8.52,18820.68,Company D,6.67,14734.03,"4 Partner Blvd, Company D Town, Region 04",Relief,General
7/2/2023,2842,Footwear,Boots,Generic,New,8,Chicago,184.88,525428.96,Company J,2,5684,"11 Partner Blvd, Company J Town, Region 11",Relief,General
6/29/2023,2834,Footwear,Sneakers,Brand C,Gently Used,10,NY,8.97,25420.98,Company E,13,36842,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
7/13/2023,3626,Footwear,Sneakers,Brand A,New,11,Nashville,1.08,3916.08,Company C,10.54,38218.04,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
7/10/2023,3104,Apparel,Shirts,Brand A,Gently Used,M,NY,9.55,29643.2,Company F,3.49,10832.96,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
7/15/2023,3727,Footwear,Sneakers,Brand C,Gently Used,9,LA,0.06,223.62,Company C,17.43,64961.61,"3 Partner Blvd, Company C Town, Region 03",Relief,School
6/29/2023,1938,Footwear,Sneakers,Brand C,New,12,Chicago,0.97,1879.86,Company H,8.19,15872.22,"9 Partner Blvd, Company H Town, Region 09",Relief,School
6/24/2023,2047,Apparel,Shirts,Brand C,Worn,M,Nashville,25.47,52137.09,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,School
7/3/2023,4036,Apparel,Coats,Brand A,Gently Used,L,LA,614.59,2480485.24,Company F,6.02,24296.72,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
6/26/2023,5704,Apparel,Shirts,Brand C,Gently Used,M,Chicago,2.98,16997.92,Company C,12.49,71242.96,"3 Partner Blvd, Company C Town, Region 03",Relief,School
7/2/2023,1160,Footwear,Boots,Brand B,Gently Used,8,LA,5.76,6681.6,Company C,12.47,14465.2,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
7/12/2023,2780,Footwear,Sneakers,Brand C,Gently Used,10,NY,200.37,557028.6,Company F,4.13,11481.4,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
7/11/2023,1891,Apparel,Shirts,Brand B,Gently Used,XXL,Nashville,5.82,11005.62,Company F,2.89,5464.99,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
7/4/2023,4285,Apparel,Shirts,Brand A,New,XXL,Chicago,181.48,777641.8,Company J,2.86,12255.1,"11 Partner Blvd, Company J Town, Region 11",Relief,General
7/13/2023,1748,Footwear,Sneakers,Brand A,Gently Used,8,LA,5.49,9596.52,Company L,12.55,21937.4,"13 Partner Blvd, Company L Town, Region 13",Relief,School
7/10/2023,1449,Apparel,Coats,Generic,New,S,NY,6.13,8882.37,Company A,1.73,2506.77,"1 Partner Blvd, Company A Town, Region 01",Relief,General
7/14/2023,1876,Footwear,Boots,Brand B,Gently Used,8,Nashville,0.51,956.76,Company E,13.88,26038.88,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
7/5/2023,1337,Footwear,Boots,Brand B,Gently Used,10,Chicago,24.53,32796.61,Company E,12.59,16832.83,"5 Partner Blvd, Company E Town, Region 05",Relief,General
7/9/2023,3036,Apparel,Shirts,Generic,Gently Used,L,Nashville,0.02,60.72,Company E,7.95,24136.2,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
6/30/2023,2308,Footwear,Sneakers,Generic,Worn,8,Nashville,3.59,8285.72,Company C,11.14,25711.12,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
7/11/2023,967,Apparel,Shirts,Brand C,Worn,S,Chicago,0.21,203.07,Company C,15.63,15114.21,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
7/4/2023,5431,Footwear,Boots,Brand A,Gently Used,9,Nashville,17.37,94336.47,Company C,13.09,71091.79,"3 Partner Blvd, Company C Town, Region 03",Relief,School
7/2/2023,1812,Footwear,Sneakers,Generic,Gently Used,11,Chicago,1.28,2319.36,Company C,15.39,27886.68,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
6/30/2023,2503,Apparel,Shirts,Generic,Gently Used,L,Chicago,311.59,779909.77,Company K,16.87,42225.61,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,General
7/11/2023,2896,Apparel,Coats,Generic,Gently Used,L,LA,5.11,14798.56,Company C,16.38,47436.48,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
7/6/2023,2680,Footwear,Sneakers,Brand C,Gently Used,6,NY,0.74,1983.2,Company F,2.75,7370,"6 Partner Blvd, Company F Town, Region 06",Relief,General
7/18/2023,2573,Apparel,Coats,Brand A,Gently Used,XXL,LA,3.25,8362.25,Everything Else,2.54,6535.42,"7 Partner Blvd, Everything Else Town, Region 07",Micro-Enterprise,General
7/15/2023,2397,Footwear,Sneakers,Brand A,Gently Used,6,Nashville,7.39,17713.83,Company C,10.88,26079.36,"3 Partner Blvd, Company C Town, Region 03",Relief,General
7/14/2023,2211,Footwear,Sneakers,Brand C,Gently Used,7,Nashville,31.34,69292.74,Company C,11.67,25802.37,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
7/4/2023,1876,Footwear,Boots,Brand B,Worn,7,Chicago,3.3,6190.8,Company J,0,0,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,General
7/19/2023,2726,Footwear,Sneakers,Brand C,New,6,NY,79.03,215435.78,Company H,7.03,19163.78,"9 Partner Blvd, Company H Town, Region 09",Relief,School
6/29/2023,1701,Footwear,Boots,Brand A,Gently Used,11,LA,21.85,37166.85,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,General
7/18/2023,3019,Apparel,Coats,Brand B,Gently Used,XL,NY,717.41,2165860.79,Company A,4.38,13223.22,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,General
7/4/2023,1777,Apparel,Shirts,Brand A,Gently Used,S,LA,0.25,444.25,Company F,1.66,2949.82,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
7/8/2023,3637,Footwear,Sneakers,Generic,New,7,Atlanta,0.45,1636.65,Company C,15.21,55318.77,"3 Partner Blvd, Company C Town, Region 03",Relief,School
7/10/2023,3101,Footwear,Boots,Brand C,Gently Used,5,Nashville,1.94,6015.94,Company H,2.65,8217.65,"9 Partner Blvd, Company H Town, Region 09",Relief,School
7/11/2023,1750,Apparel,Coats,Generic,Gently Used,XL,Chicago,0.48,840,Company C,18.07,31622.5,"3 Partner Blvd, Company C Town, Region 03",Relief,School
7/13/2023,2942,Apparel,Shirts,Generic,New,M,Atlanta,0.03,88.26,Company C,14.93,43924.06,"3 Partner Blvd, Company C Town, Region 03",Relief,School
7/2/2023,1418,Footwear,Sneakers,Brand C,Gently Used,11,Nashville,25.49,36144.82,Company A,2.04,2892.72,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,School
7/19/2023,2165,Footwear,Boots,Generic,Gently Used,10,Chicago,0.05,108.25,Company F,3.81,8248.65,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
6/29/2023,1024,Footwear,Boots,Brand A,Gently Used,8,NY,0.07,71.68,Company K,12.99,13301.76,"12 Partner Blvd, Company K Town, Region 12",Relief,General
7/8/2023,4711,Footwear,Sneakers,Brand C,Gently Used,10,Chicago,9.26,43623.86,Company H,5.49,25863.39,"9 Partner Blvd, Company H Town, Region 09",Relief,General
7/10/2023,1292,Footwear,Boots,Brand B,Worn,7,LA,1.06,1369.52,Company C,14.42,18630.64,"3 Partner Blvd, Company C Town, Region 03",Relief,General
7/6/2023,1378,Apparel,Shirts,Brand A,Gently Used,M,Chicago,2.9,3996.2,Company E,12.2,16811.6,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
7/2/2023,620,Apparel,Coats,Brand C,Gently Used,L,LA,302.16,187339.2,Company C,14.36,8903.2,"3 Partner Blvd, Company C Town, Region 03",Relief,General
6/29/2023,3679,Footwear,Boots,Brand C,Gently Used,8,Atlanta,958.5,3526321.5,Company C,15.2,55920.8,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
7/5/2023,1126,Apparel,Coats,Brand B,Gently Used,S,Atlanta,18.99,21382.74,Company E,17.55,19761.3,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
6/30/2023,1432,Apparel,Coats,Generic,New,XXL,Chicago,144231.36,206539307.5,Company E,11.24,16095.68,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
7/13/2023,5578,Footwear,Sneakers,Brand B,Gently Used,5,NY,2.85,15897.3,Company E,12.57,70115.46,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
6/28/2023,3354,Apparel,Coats,Brand A,Gently Used,XL,Chicago,4.84,16233.36,Company E,11,36894,"5 Partner Blvd, Company E Town, Region 05",Relief,General
7/6/2023,1906,Footwear,Sneakers,Brand A,Gently Used,10,LA,4.68,8920.08,Company E,10.72,20432.32,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
7/4/2023,6097,Apparel,Shirts,Brand A,Worn,S,NY,14.51,88467.47,Company E,10.88,66335.36,"5 Partner Blvd, Company E Town, Region 05",Relief,School
7/17/2023,3158,Footwear,Sneakers,Brand C,Gently Used,9,Nashville,23.59,74497.22,Company C,16.42,51854.36,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
7/7/2023,3925,Footwear,Boots,Brand B,New,5,Nashville,43.82,171993.5,Company C,15.65,61426.25,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
7/8/2023,3145,Footwear,Sneakers,Brand B,New,7,Atlanta,6.59,20725.55,Company C,13.12,41262.4,"3 Partner Blvd, Company C Town, Region 03",Relief,General
7/12/2023,677,Footwear,Sneakers,Brand B,Gently Used,8,LA,0.28,189.56,Company F,3.68,2491.36,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
6/28/2023,2493,Footwear,Sneakers,Brand B,New,11,Nashville,3.66,9124.38,Company F,0.1,249.3,"6 Partner Blvd, Company F Town, Region 06",Relief,School
6/29/2023,2636,Footwear,Sneakers,Brand B,New,9,Nashville,0.43,1133.48,Company C,15.13,39882.68,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
7/10/2023,3236,Footwear,Sneakers,Generic,Worn,12,Atlanta,1426.42,4615895.12,Company C,15.5,50158,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
7/12/2023,2023,Footwear,Sneakers,Brand B,Gently Used,12,Nashville,101.74,205820.02,Company H,6.76,13675.48,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,General
7/5/2023,1483,Footwear,Sneakers,Brand C,Gently Used,11,LA,33.57,49784.31,Company F,3.83,5679.89,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
7/16/2023,4945,Apparel,Shirts,Brand C,Gently Used,XXL,Nashville,0.02,98.9,Company E,10.94,54098.3,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
7/6/2023,2614,Apparel,Coats,Brand A,New,XL,Nashville,580.67,1517871.38,Company C,15.27,39915.78,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
7/12/2023,923,Footwear,Sneakers,Brand A,Gently Used,10,NY,8.13,7503.99,Company B,1.21,1116.83,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,General
7/10/2023,3031,Footwear,Sneakers,Brand C,New,12,Chicago,746.68,2263187.08,Company E,12.15,36826.65,"5 Partner Blvd, Company E Town, Region 05",Relief,General
7/14/2023,1604,Footwear,Sneakers,Brand C,Gently Used,8,Atlanta,523.62,839886.48,Company F,7.37,11821.48,"6 Partner Blvd, Company F Town, Region 06",Relief,General
7/7/2023,2693,Footwear,Sneakers,Brand B,New,12,Atlanta,12.36,33285.48,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,Winter
7/16/2023,1687,Footwear,Sneakers,Brand A,Gently Used,8,Atlanta,10.83,18270.21,Company F,5.58,9413.46,"6 Partner Blvd, Company F Town, Region 06",Relief,School
7/4/2023,3675,Footwear,Sneakers,Generic,Gently Used,11,Chicago,4.66,17125.5,Company E,11.41,41931.75,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
7/5/2023,2699,Apparel,Shirts,Brand A,Gently Used,XL,LA,102.69,277160.31,Company E,9.26,24992.74,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
7/14/2023,2736,Footwear,Sneakers,Generic,Gently Used,9,Chicago,250.78,686134.08,Company L,6.4,17510.4,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,General
7/21/2023,3733,Apparel,Coats,Generic,Gently Used,XL,NY,0.37,1381.21,Company L,14.45,53941.85,"13 Partner Blvd, Company L Town, Region 13",Relief,Winter
6/30/2023,2180,Footwear,Sneakers,Brand A,Worn,10,Chicago,0.23,501.4,Company H,1.7,3706,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
7/6/2023,3216,Apparel,Shirts,Brand A,Gently Used,XL,Nashville,5.63,18106.08,Everything Else,2.11,6785.76,"7 Partner Blvd, Everything Else Town, Region 07",Micro-Enterprise,General
7/7/2023,5575,Apparel,Shirts,Generic,Gently Used,L,Atlanta,182.64,1018218,Company F,4.71,26258.25,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
7/15/2023,1279,Footwear,Sneakers,Generic,Gently Used,9,Chicago,299.38,382907.02,Company C,12.45,15923.55,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
7/18/2023,5443,Footwear,Boots,Generic,New,10,Nashville,6.49,35325.07,Company C,14.2,77290.6,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
7/18/2023,3818,Apparel,Coats,Brand C,New,L,Nashville,13.86,52917.48,Company L,12.37,47228.66,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,General
7/17/2023,2153,Footwear,Sneakers,Generic,Gently Used,12,Chicago,0.63,1356.39,Company E,11.06,23812.18,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
7/2/2023,4895,Footwear,Sneakers,Brand A,Gently Used,12,Nashville,3.26,15957.7,Company J,0,0,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,General
7/12/2023,2010,Footwear,Sneakers,Generic,Gently Used,10,Atlanta,0.01,20.1,Company E,14.06,28260.6,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
7/21/2023,1893,Apparel,Shirts,Generic,Gently Used,S,LA,0.89,1684.77,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,Winter
7/4/2023,5065,Footwear,Sneakers,Generic,Gently Used,12,NY,0.49,2481.85,Company E,14.99,75924.35,"5 Partner Blvd, Company E Town, Region 05",Relief,General
7/13/2023,4298,Apparel,Coats,Generic,Gently Used,L,Chicago,1.34,5759.32,Company E,14.64,62922.72,"5 Partner Blvd, Company E Town, Region 05",Relief,School
7/19/2023,1723,Footwear,Sneakers,Generic,Gently Used,7,Atlanta,1.9,3273.7,Company F,2.45,4221.35,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
7/22/2023,3193,Footwear,Boots,Generic,New,5,NY,1.17,3735.81,Company H,5.88,18774.84,"9 Partner Blvd, Company H Town, Region 09",Relief,School
7/11/2023,3371,Footwear,Sneakers,Generic,New,12,Chicago,0.78,2629.38,Company C,11.68,39373.28,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
7/16/2023,2152,Apparel,Shirts,Brand A,Gently Used,L,Chicago,22.1,47559.2,Company C,11.73,25242.96,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
7/20/2023,4043,Footwear,Sneakers,Brand B,Gently Used,6,NY,0.19,768.17,Company E,12.71,51386.53,"5 Partner Blvd, Company E Town, Region 05",Relief,School
7/19/2023,3074,Footwear,Boots,Generic,Gently Used,11,LA,15.48,47585.52,Company F,7.01,21548.74,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
7/14/2023,3561,Footwear,Sneakers,Generic,Gently Used,11,Chicago,150.59,536250.99,Company E,9.71,34577.31,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
7/23/2023,2549,Footwear,Sneakers,Brand B,Gently Used,11,Atlanta,0.5,1274.5,Company H,10.3,26254.7,"9 Partner Blvd, Company H Town, Region 09",Relief,General
7/23/2023,1505,Footwear,Sneakers,Brand C,Gently Used,11,Nashville,0.33,496.65,Company C,17,25585,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
7/21/2023,3337,Footwear,Boots,Brand B,New,9,Nashville,243,810891,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,General
7/20/2023,2848,Footwear,Boots,Brand A,Gently Used,10,Chicago,1.28,3645.44,Company C,14.99,42691.52,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
7/11/2023,2350,Apparel,Shirts,Brand C,New,L,NY,0.28,658,Company H,2.15,5052.5,"9 Partner Blvd, Company H Town, Region 09",Relief,School
7/20/2023,3379,Apparel,Coats,Brand A,New,XL,Nashville,1.72,5811.88,Company C,13.21,44636.59,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
7/21/2023,1869,Footwear,Sneakers,Brand A,Gently Used,8,Chicago,0.08,149.52,Company E,15.45,28876.05,"5 Partner Blvd, Company E Town, Region 05",Relief,School
7/17/2023,2310,Footwear,Sneakers,Brand C,Gently Used,11,Chicago,2.72,6283.2,Company E,12.89,29775.9,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
7/12/2023,2249,Apparel,Coats,Generic,Gently Used,L,Nashville,8.81,19813.69,Company K,14.44,32475.56,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,General
7/13/2023,2039,Footwear,Boots,Brand C,Gently Used,8,LA,53.64,109371.96,Company E,11.85,24162.15,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
7/20/2023,4950,Footwear,Boots,Brand C,Worn,7,LA,0.88,4356,Company C,14.11,69844.5,"3 Partner Blvd, Company C Town, Region 03",Relief,School
7/15/2023,9150,Footwear,Boots,Brand A,Gently Used,8,Nashville,143.38,1311927,Company C,14.48,132492,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
7/14/2023,1989,Footwear,Sneakers,Brand A,Gently Used,5,NY,17.88,35563.32,Company A,0,0,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,General
7/21/2023,3362,Footwear,Sneakers,Brand B,New,5,LA,22.28,74905.36,Company F,2.81,9447.22,"6 Partner Blvd, Company F Town, Region 06",Relief,General
7/8/2023,2804,Footwear,Sneakers,Brand B,Gently Used,10,Nashville,100.75,282503,Company I,0.02,56.08,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,School
7/26/2023,3359,Footwear,Sneakers,Brand C,New,8,Nashville,0.5,1679.5,Company C,13.06,43868.54,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
7/26/2023,1410,Apparel,Shirts,Brand A,Worn,M,NY,860.34,1213079.4,Company D,4.8,6768,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,General
7/10/2023,469,Footwear,Boots,Brand B,Gently Used,10,Chicago,30.51,14309.19,Company H,2.93,1374.17,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
7/24/2023,2978,Footwear,Sneakers,Brand A,Gently Used,7,Chicago,7.82,23287.96,Company C,15.56,46337.68,"3 Partner Blvd, Company C Town, Region 03",Relief,School
7/6/2023,2222,Footwear,Sneakers,Brand A,Worn,8,Nashville,10.28,22842.16,Company C,16.7,37107.4,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
7/23/2023,1381,Apparel,Shirts,Brand B,Gently Used,XL,Chicago,0.6,828.6,Company L,14.58,20134.98,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,General
7/9/2023,5625,Footwear,Sneakers,Brand B,Gently Used,7,Atlanta,45.53,256106.25,Company H,6.27,35268.75,"9 Partner Blvd, Company H Town, Region 09",Relief,School
7/10/2023,2784,Apparel,Shirts,Generic,New,M,Chicago,13.67,38057.28,Company E,11,30624,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
7/13/2023,2643,Apparel,Coats,Generic,Gently Used,M,NY,4748.66,12550708.38,Company C,13.34,35257.62,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
7/12/2023,2677,Footwear,Boots,Brand A,Worn,10,LA,0.78,2088.06,Company C,14.52,38870.04,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
