Date,Vendor,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,Vendor_Address,GIK_Per_Unit,Total_GIK
7/22/2023,Everything Else,913,Apparel,Coats,Brand B,Gently Used,S,Atlanta,"1 Fictional St, Everything Else City, State 01",35.52,32429.76
7/22/2023,Everything Else,2507,Apparel,Coats,Brand C,Gently Used,XL,NY,"1 Fictional St, Everything Else City, State 01",18.61,46655.27
7/23/2023,Company 3,2365,Footwear,Sneakers,Brand A,Gently Used,7,NY,"4 Fictional St, Company 3 City, State 04",0.24,567.6
7/23/2023,Company 14,1619,Footwear,Boots,Brand B,Gently Used,8,Chicago,"15 Fictional St, Company 14 City, State 15",1.89,3059.91
7/23/2023,Company 4,3363,Footwear,Boots,Brand A,New,6,NY,"5 Fictional St, Company 4 City, State 05",0.27,908.01
7/23/2023,Everything Else,5040,Footwear,Sneakers,Brand C,Gently Used,9,NY,"1 Fictional St, Everything Else City, State 01",315.79,1591581.6
7/23/2023,Company 3,3190,Apparel,Shirts,Brand C,Gently Used,S,LA,"4 Fictional St, Company 3 City, State 04",76.7,244673
7/23/2023,Company 8,2066,Apparel,Shirts,Brand C,Gently Used,XXL,Nashville,"9 Fictional St, Company 8 City, State 09",17238.08,35613873.28
7/23/2023,Company 7,2793,Apparel,Shirts,Brand B,Gently Used,XL,NY,"8 Fictional St, Company 7 City, State 08",24.72,69042.96
7/23/2023,Everything Else,2324,Footwear,Sneakers,Brand A,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",25.86,60098.64
7/23/2023,Company 5,1600,Footwear,Sneakers,Brand A,Gently Used,7,LA,"6 Fictional St, Company 5 City, State 06",85.63,137008
7/23/2023,Company 3,3706,Apparel,Shirts,Generic,Gently Used,XXL,Atlanta,"4 Fictional St, Company 3 City, State 04",0.37,1371.22
7/24/2023,Company 4,1569,Footwear,Boots,Generic,Gently Used,7,NY,"5 Fictional St, Company 4 City, State 05",0.01,15.69
7/24/2023,Company 9,1826,Apparel,Shirts,Generic,Gently Used,XL,Nashville,"10 Fictional St, Company 9 City, State 10",1272.98,2324461.48
7/24/2023,Company 8,2056,Footwear,Sneakers,Brand C,Gently Used,9,NY,"9 Fictional St, Company 8 City, State 09",1.68,3454.08
7/24/2023,Everything Else,1666,Footwear,Sneakers,Brand C,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",2.26,3765.16
7/24/2023,Company 3,2921,Footwear,Sneakers,Brand C,New,11,NY,"4 Fictional St, Company 3 City, State 04",80.3,234556.3
7/24/2023,Everything Else,4521,Apparel,Coats,Brand A,Gently Used,XL,LA,"1 Fictional St, Everything Else City, State 01",1.45,6555.45
7/24/2023,Company 7,2299,Footwear,Boots,Brand B,Gently Used,11,NY,"8 Fictional St, Company 7 City, State 08",1274.87,2930926.13
7/24/2023,Company 4,1729,Footwear,Boots,Brand C,New,5,LA,"5 Fictional St, Company 4 City, State 05",26.6,45991.4
7/24/2023,Everything Else,2434,Footwear,Sneakers,Brand C,Gently Used,8,Chicago,"1 Fictional St, Everything Else City, State 01",5.22,12705.48
7/25/2023,Everything Else,3843,Footwear,Sneakers,Generic,Gently Used,7,Atlanta,"1 Fictional St, Everything Else City, State 01",0.01,38.43
7/25/2023,Company 7,5638,Footwear,Boots,Generic,Worn,9,Chicago,"8 Fictional St, Company 7 City, State 08",0.76,4284.88
7/25/2023,Everything Else,2119,Footwear,Sneakers,Brand B,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",1.16,2458.04
7/25/2023,Company 9,1991,Footwear,Sneakers,Brand A,Worn,7,NY,"10 Fictional St, Company 9 City, State 10",539.64,1074423.24
7/25/2023,Company 11,3973,Footwear,Sneakers,Brand C,New,10,LA,"12 Fictional St, Company 11 City, State 12",15.11,60032.03
7/25/2023,Everything Else,2107,Apparel,Shirts,Generic,Gently Used,S,Atlanta,"1 Fictional St, Everything Else City, State 01",252.96,532986.72
7/25/2023,Company 13,1992,Footwear,Sneakers,Generic,Gently Used,5,Atlanta,"14 Fictional St, Company 13 City, State 14",76.94,153264.48
7/25/2023,Company 13,1459,Apparel,Shirts,Brand C,Gently Used,M,Nashville,"14 Fictional St, Company 13 City, State 14",0.49,714.91
7/26/2023,Everything Else,3598,Footwear,Boots,Generic,Gently Used,12,Nashville,"1 Fictional St, Everything Else City, State 01",9457.06,34026501.88
7/26/2023,Everything Else,2254,Footwear,Boots,Brand A,New,11,Atlanta,"1 Fictional St, Everything Else City, State 01",46.27,104292.58
7/26/2023,Everything Else,4553,Apparel,Shirts,Generic,Gently Used,M,Atlanta,"1 Fictional St, Everything Else City, State 01",436.92,1989296.76
7/26/2023,Company 4,2537,Footwear,Sneakers,Generic,Gently Used,6,Chicago,"5 Fictional St, Company 4 City, State 05",6421.78,16292055.86
7/26/2023,Company 4,1625,Footwear,Boots,Brand A,Gently Used,10,NY,"5 Fictional St, Company 4 City, State 05",9.11,14803.75
7/26/2023,Company 2,1719,Footwear,Boots,Generic,Gently Used,5,NY,"3 Fictional St, Company 2 City, State 03",2.66,4572.54
7/26/2023,Everything Else,5216,Footwear,Sneakers,Brand C,Worn,6,Chicago,"1 Fictional St, Everything Else City, State 01",0.28,1460.48
7/26/2023,Everything Else,2959,Apparel,Coats,Generic,New,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",759.94,2248662.46
7/26/2023,Everything Else,3789,Footwear,Boots,Brand C,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",0.87,3296.43
7/26/2023,Everything Else,4651,Footwear,Sneakers,Brand B,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",1.26,5860.26
7/26/2023,Company 12,4269,Apparel,Coats,Brand C,Worn,XXL,LA,"13 Fictional St, Company 12 City, State 13",0.46,1963.74
7/26/2023,Company 11,700,Footwear,Sneakers,Brand B,Gently Used,12,Nashville,"12 Fictional St, Company 11 City, State 12",21.54,15078
7/27/2023,Company 3,1954,Apparel,Coats,Brand B,Gently Used,XL,Nashville,"4 Fictional St, Company 3 City, State 04",27.96,54633.84
7/27/2023,Everything Else,2818,Footwear,Sneakers,Brand B,Gently Used,11,Atlanta,"1 Fictional St, Everything Else City, State 01",0.22,619.96
7/27/2023,Everything Else,1512,Apparel,Coats,Generic,New,L,Chicago,"1 Fictional St, Everything Else City, State 01",26.71,40385.52
7/27/2023,Company 3,2738,Footwear,Sneakers,Generic,Gently Used,5,Atlanta,"4 Fictional St, Company 3 City, State 04",30.62,83837.56
7/27/2023,Company 3,2880,Footwear,Sneakers,Brand A,Gently Used,8,Chicago,"4 Fictional St, Company 3 City, State 04",2.71,7804.8
7/27/2023,Everything Else,3357,Footwear,Sneakers,Brand B,Worn,6,NY,"1 Fictional St, Everything Else City, State 01",0.03,100.71
7/27/2023,Company 4,5529,Footwear,Sneakers,Brand C,New,9,LA,"5 Fictional St, Company 4 City, State 05",0.88,4865.52
7/27/2023,Everything Else,4570,Footwear,Sneakers,Brand A,Gently Used,9,NY,"1 Fictional St, Everything Else City, State 01",24.94,113975.8
7/27/2023,Company 8,2001,Footwear,Sneakers,Brand A,New,7,Chicago,"9 Fictional St, Company 8 City, State 09",0.48,960.48
7/27/2023,Everything Else,1875,Footwear,Boots,Brand A,New,8,Nashville,"1 Fictional St, Everything Else City, State 01",45.54,85387.5
7/28/2023,Company 3,5047,Footwear,Sneakers,Brand B,Gently Used,5,NY,"4 Fictional St, Company 3 City, State 04",3.9,19683.3
7/28/2023,Everything Else,8877,Footwear,Sneakers,Generic,New,9,NY,"1 Fictional St, Everything Else City, State 01",0.28,2485.56
7/28/2023,Company 4,2500,Apparel,Coats,Brand B,Gently Used,XXL,Atlanta,"5 Fictional St, Company 4 City, State 05",2.06,5150
7/28/2023,Everything Else,3833,Footwear,Sneakers,Brand B,Worn,11,Nashville,"1 Fictional St, Everything Else City, State 01",8.52,32657.16
7/28/2023,Company 7,2383,Footwear,Sneakers,Brand C,New,12,Nashville,"8 Fictional St, Company 7 City, State 08",443.46,1056765.18
7/28/2023,Everything Else,4922,Apparel,Coats,Brand C,Gently Used,L,Atlanta,"1 Fictional St, Everything Else City, State 01",0.46,2264.12
7/28/2023,Everything Else,2030,Footwear,Sneakers,Brand A,Gently Used,6,Nashville,"1 Fictional St, Everything Else City, State 01",7.63,15488.9
7/29/2023,Company 3,3681,Footwear,Sneakers,Brand B,New,11,LA,"4 Fictional St, Company 3 City, State 04",161.24,593524.44
7/29/2023,Company 9,1939,Footwear,Sneakers,Brand C,Gently Used,10,LA,"10 Fictional St, Company 9 City, State 10",17.87,34649.93
7/29/2023,Everything Else,2008,Footwear,Sneakers,Generic,Gently Used,7,Nashville,"1 Fictional St, Everything Else City, State 01",137.72,276541.76
7/29/2023,Company 3,3376,Footwear,Boots,Brand B,Gently Used,12,NY,"4 Fictional St, Company 3 City, State 04",5.28,17825.28
7/29/2023,Everything Else,3763,Footwear,Sneakers,Generic,Gently Used,6,Chicago,"1 Fictional St, Everything Else City, State 01",45.1,169711.3
7/29/2023,Company 11,1678,Footwear,Boots,Brand C,Gently Used,11,LA,"12 Fictional St, Company 11 City, State 12",3.89,6527.42
7/29/2023,Company 3,2498,Footwear,Boots,Brand C,Worn,10,Atlanta,"4 Fictional St, Company 3 City, State 04",0.62,1548.76
7/29/2023,Everything Else,763,Footwear,Sneakers,Brand A,New,12,Chicago,"1 Fictional St, Everything Else City, State 01",6.01,4585.63
7/29/2023,Everything Else,2248,Apparel,Shirts,Generic,Gently Used,M,Nashville,"1 Fictional St, Everything Else City, State 01",9.53,21423.44
7/29/2023,Company 2,1733,Apparel,Coats,Generic,Gently Used,XL,Atlanta,"3 Fictional St, Company 2 City, State 03",0.11,190.63
7/30/2023,Company 8,3616,Apparel,Shirts,Generic,Gently Used,M,Chicago,"9 Fictional St, Company 8 City, State 09",574.37,2076921.92
7/30/2023,Everything Else,2900,Footwear,Sneakers,Brand A,Gently Used,5,Atlanta,"1 Fictional St, Everything Else City, State 01",0.45,1305
7/30/2023,Everything Else,4149,Footwear,Sneakers,Brand C,Gently Used,10,LA,"1 Fictional St, Everything Else City, State 01",24.97,103600.53
7/30/2023,Everything Else,4295,Apparel,Coats,Brand B,Gently Used,XXL,Atlanta,"1 Fictional St, Everything Else City, State 01",13.55,58197.25
7/30/2023,Everything Else,5573,Apparel,Coats,Brand A,Worn,L,NY,"1 Fictional St, Everything Else City, State 01",0.47,2619.31
7/30/2023,Everything Else,1120,Footwear,Boots,Generic,New,10,Chicago,"1 Fictional St, Everything Else City, State 01",0.07,78.4
7/30/2023,Company 3,3154,Apparel,Coats,Generic,Gently Used,XXL,LA,"4 Fictional St, Company 3 City, State 04",2.53,7979.62
7/30/2023,Company 9,2683,Apparel,Coats,Brand A,Gently Used,XL,Nashville,"10 Fictional St, Company 9 City, State 10",13.19,35388.77
7/31/2023,Everything Else,1857,Apparel,Shirts,Generic,Gently Used,S,LA,"1 Fictional St, Everything Else City, State 01",50.54,93852.78
7/31/2023,Company 5,2270,Footwear,Boots,Brand A,Gently Used,5,LA,"6 Fictional St, Company 5 City, State 06",4034.71,9158791.7
7/31/2023,Everything Else,1580,Footwear,Boots,Generic,Gently Used,5,LA,"1 Fictional St, Everything Else City, State 01",25.4,40132
7/31/2023,Company 10,1982,Footwear,Boots,Brand B,Worn,10,Atlanta,"11 Fictional St, Company 10 City, State 11",4.34,8601.88
7/31/2023,Everything Else,1209,Footwear,Sneakers,Brand B,Gently Used,11,Nashville,"1 Fictional St, Everything Else City, State 01",725.91,877625.19
7/31/2023,Company 3,2960,Footwear,Sneakers,Brand A,Gently Used,5,NY,"4 Fictional St, Company 3 City, State 04",1.27,3759.2
7/31/2023,Company 3,2208,Apparel,Shirts,Brand C,Gently Used,XL,LA,"4 Fictional St, Company 3 City, State 04",3.34,7374.72
7/31/2023,Company 3,2600,Footwear,Sneakers,Brand A,New,5,Nashville,"4 Fictional St, Company 3 City, State 04",0.75,1950
7/31/2023,Everything Else,4061,Apparel,Coats,Brand A,Gently Used,L,Nashville,"1 Fictional St, Everything Else City, State 01",20.13,81747.93
7/31/2023,Everything Else,1911,Footwear,Sneakers,Brand C,New,8,LA,"1 Fictional St, Everything Else City, State 01",10.33,19740.63
7/31/2023,Everything Else,4760,Footwear,Boots,Brand C,New,10,Chicago,"1 Fictional St, Everything Else City, State 01",45.71,217579.6
8/1/2023,Everything Else,1348,Footwear,Boots,Brand A,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",36.01,48541.48
8/1/2023,Everything Else,3840,Footwear,Sneakers,Brand B,Gently Used,5,Chicago,"1 Fictional St, Everything Else City, State 01",7.12,27340.8
8/1/2023,Everything Else,2073,Footwear,Sneakers,Generic,Gently Used,10,Atlanta,"1 Fictional St, Everything Else City, State 01",0.35,725.55
8/1/2023,Everything Else,3913,Footwear,Sneakers,Brand A,Gently Used,8,Atlanta,"1 Fictional St, Everything Else City, State 01",25291.56,98965874.28
8/1/2023,Company 5,4519,Footwear,Sneakers,Brand A,Gently Used,8,Nashville,"6 Fictional St, Company 5 City, State 06",7.5,33892.5
8/1/2023,Company 5,3158,Apparel,Shirts,Brand A,Gently Used,XL,NY,"6 Fictional St, Company 5 City, State 06",0.07,221.06
8/1/2023,Everything Else,1572,Footwear,Sneakers,Brand A,Gently Used,12,Chicago,"1 Fictional St, Everything Else City, State 01",1.57,2468.04
8/1/2023,Company 3,3376,Footwear,Sneakers,Brand C,Gently Used,7,LA,"4 Fictional St, Company 3 City, State 04",5.66,19108.16
8/1/2023,Everything Else,3113,Apparel,Shirts,Generic,Gently Used,M,LA,"1 Fictional St, Everything Else City, State 01",0.19,591.47
8/1/2023,Company 3,1330,Apparel,Shirts,Generic,New,M,NY,"4 Fictional St, Company 3 City, State 04",42.25,56192.5
8/2/2023,Company 3,5947,Footwear,Sneakers,Generic,Gently Used,12,Nashville,"4 Fictional St, Company 3 City, State 04",4.5,26761.5
8/2/2023,Everything Else,1810,Footwear,Sneakers,Brand B,Gently Used,7,NY,"1 Fictional St, Everything Else City, State 01",0.32,579.2
8/2/2023,Everything Else,1030,Apparel,Coats,Brand B,Gently Used,L,LA,"1 Fictional St, Everything Else City, State 01",1.06,1091.8
8/2/2023,Company 20,2057,Footwear,Sneakers,Brand A,Gently Used,5,Atlanta,"21 Fictional St, Company 20 City, State 21",395.62,813790.34
8/2/2023,Everything Else,1432,Footwear,Boots,Brand C,Gently Used,9,Nashville,"1 Fictional St, Everything Else City, State 01",0.14,200.48
8/2/2023,Everything Else,3349,Footwear,Sneakers,Brand B,New,10,LA,"1 Fictional St, Everything Else City, State 01",0.12,401.88
8/2/2023,Company 12,1540,Footwear,Sneakers,Generic,Worn,12,Nashville,"13 Fictional St, Company 12 City, State 13",1.91,2941.4
8/2/2023,Everything Else,4144,Footwear,Sneakers,Brand C,Gently Used,9,Chicago,"1 Fictional St, Everything Else City, State 01",39.9,165345.6
8/2/2023,Everything Else,3011,Apparel,Coats,Brand A,New,XXL,Chicago,"1 Fictional St, Everything Else City, State 01",5.52,16620.72
8/2/2023,Company 8,4711,Apparel,Shirts,Brand A,Gently Used,XXL,NY,"9 Fictional St, Company 8 City, State 09",405.92,1912289.12
8/2/2023,Company 11,1559,Apparel,Shirts,Brand A,New,M,NY,"12 Fictional St, Company 11 City, State 12",0.1,155.9
8/3/2023,Everything Else,2300,Footwear,Boots,Brand C,Worn,11,Atlanta,"1 Fictional St, Everything Else City, State 01",51.38,118174
8/3/2023,Company 5,2829,Footwear,Sneakers,Brand B,New,8,LA,"6 Fictional St, Company 5 City, State 06",12.81,36239.49
8/3/2023,Company 9,1462,Footwear,Boots,Brand A,Gently Used,10,LA,"10 Fictional St, Company 9 City, State 10",0.07,102.34
8/3/2023,Everything Else,3941,Footwear,Boots,Generic,Gently Used,9,Nashville,"1 Fictional St, Everything Else City, State 01",0.08,315.28
8/3/2023,Everything Else,3346,Footwear,Boots,Brand C,New,9,Chicago,"1 Fictional St, Everything Else City, State 01",1536.34,5140593.64
8/3/2023,Everything Else,2451,Footwear,Boots,Generic,New,7,Atlanta,"1 Fictional St, Everything Else City, State 01",33.74,82696.74
8/3/2023,Company 4,2886,Apparel,Shirts,Generic,Gently Used,XL,Atlanta,"5 Fictional St, Company 4 City, State 05",0.05,144.3
8/3/2023,Company 3,4881,Footwear,Sneakers,Brand C,Gently Used,9,Atlanta,"4 Fictional St, Company 3 City, State 04",0.05,244.05
8/3/2023,Everything Else,2311,Footwear,Sneakers,Brand C,Worn,10,NY,"1 Fictional St, Everything Else City, State 01",3.59,8296.49
8/3/2023,Company 4,2593,Footwear,Sneakers,Generic,New,7,Chicago,"5 Fictional St, Company 4 City, State 05",4.62,11979.66
8/3/2023,Everything Else,4870,Apparel,Shirts,Brand A,Gently Used,L,Chicago,"1 Fictional St, Everything Else City, State 01",0.03,146.1
8/4/2023,Company 9,5828,Footwear,Sneakers,Generic,Gently Used,12,Chicago,"10 Fictional St, Company 9 City, State 10",7.22,42078.16
8/4/2023,Everything Else,2843,Footwear,Sneakers,Brand B,Gently Used,8,LA,"1 Fictional St, Everything Else City, State 01",21.08,59930.44
8/4/2023,Company 13,4820,Footwear,Sneakers,Brand A,Gently Used,5,Chicago,"14 Fictional St, Company 13 City, State 14",35.66,171881.2
8/4/2023,Everything Else,3259,Apparel,Shirts,Brand C,New,L,NY,"1 Fictional St, Everything Else City, State 01",8.84,28809.56
8/4/2023,Company 7,2645,Footwear,Sneakers,Brand C,Gently Used,5,Nashville,"8 Fictional St, Company 7 City, State 08",31.91,84401.95
8/4/2023,Everything Else,3146,Footwear,Sneakers,Brand B,Gently Used,9,NY,"1 Fictional St, Everything Else City, State 01",0.11,346.06
8/4/2023,Company 7,3467,Footwear,Sneakers,Brand C,Gently Used,12,Nashville,"8 Fictional St, Company 7 City, State 08",249.38,864600.46
8/4/2023,Company 3,2360,Footwear,Sneakers,Brand A,Gently Used,11,Nashville,"4 Fictional St, Company 3 City, State 04",2.44,5758.4
8/5/2023,Company 4,2400,Footwear,Sneakers,Brand A,New,12,Nashville,"5 Fictional St, Company 4 City, State 05",1.21,2904
8/5/2023,Everything Else,3430,Apparel,Coats,Generic,Gently Used,XXL,NY,"1 Fictional St, Everything Else City, State 01",0.13,445.9
8/5/2023,Everything Else,554,Apparel,Shirts,Generic,Gently Used,S,NY,"1 Fictional St, Everything Else City, State 01",4.39,2432.06
8/5/2023,Everything Else,4531,Footwear,Sneakers,Brand C,New,11,Nashville,"1 Fictional St, Everything Else City, State 01",16.96,76845.76
8/5/2023,Company 4,1553,Apparel,Shirts,Generic,Gently Used,L,Atlanta,"5 Fictional St, Company 4 City, State 05",16.07,24956.71
8/5/2023,Everything Else,5823,Footwear,Sneakers,Brand B,Gently Used,5,LA,"1 Fictional St, Everything Else City, State 01",1.51,8792.73
8/5/2023,Company 7,2462,Footwear,Sneakers,Brand A,Gently Used,10,Nashville,"8 Fictional St, Company 7 City, State 08",27.76,68345.12
8/5/2023,Everything Else,1805,Footwear,Boots,Generic,Gently Used,10,NY,"1 Fictional St, Everything Else City, State 01",101.18,182629.9
8/5/2023,Company 1,2518,Apparel,Shirts,Brand C,Gently Used,XXL,LA,"2 Fictional St, Company 1 City, State 02",9.86,24827.48
8/5/2023,Company 2,2615,Apparel,Coats,Brand B,Gently Used,XXL,NY,"3 Fictional St, Company 2 City, State 03",18.08,47279.2
8/5/2023,Company 11,8033,Footwear,Sneakers,Brand B,New,12,Atlanta,"12 Fictional St, Company 11 City, State 12",3.47,27874.51
8/5/2023,Everything Else,4123,Footwear,Sneakers,Generic,Gently Used,7,Chicago,"1 Fictional St, Everything Else City, State 01",131.78,543328.94
8/5/2023,Company 3,1476,Footwear,Sneakers,Brand A,Worn,9,NY,"4 Fictional St, Company 3 City, State 04",4.12,6081.12
8/6/2023,Everything Else,4554,Footwear,Sneakers,Brand A,New,8,Atlanta,"1 Fictional St, Everything Else City, State 01",9.09,41395.86
8/6/2023,Company 3,2887,Apparel,Shirts,Brand B,Gently Used,M,Chicago,"4 Fictional St, Company 3 City, State 04",10.77,31092.99
8/6/2023,Everything Else,3925,Footwear,Sneakers,Brand B,Gently Used,7,Nashville,"1 Fictional St, Everything Else City, State 01",16.74,65704.5
8/6/2023,Company 2,5857,Apparel,Coats,Brand B,Gently Used,L,Atlanta,"3 Fictional St, Company 2 City, State 03",7.14,41818.98
8/6/2023,Company 11,1904,Footwear,Boots,Generic,Worn,5,NY,"12 Fictional St, Company 11 City, State 12",42.66,81224.64
8/6/2023,Company 3,1805,Apparel,Coats,Brand C,Worn,M,Chicago,"4 Fictional St, Company 3 City, State 04",0.07,126.35
8/6/2023,Company 3,3712,Footwear,Sneakers,Brand A,New,12,Nashville,"4 Fictional St, Company 3 City, State 04",0.95,3526.4
8/6/2023,Everything Else,4747,Footwear,Sneakers,Brand A,Gently Used,8,Nashville,"1 Fictional St, Everything Else City, State 01",239.73,1137998.31
8/6/2023,Everything Else,822,Footwear,Sneakers,Brand A,Worn,8,LA,"1 Fictional St, Everything Else City, State 01",62.08,51029.76
