Date,Quantity,Product_Type,Category,Brand,Grade,Size,Warehouse,GIK_Per_Unit,Total_GIK,Partner,EI_Per_Unit,Total_EI,Partner_Address,Shipment_Type,Program
1/7/2020,2490,Footwear,Sneakers,Brand B,Gently Used,11,Atlanta,86.76,216032.4,Company F,5.72,14242.8,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
1/4/2020,2189,Footwear,Boots,Brand A,New,8,Nashville,6.36,13922.04,Company L,15.77,34520.53,"13 Partner Blvd, Company L Town, Region 13",Relief,Winter
1/19/2020,5529,Apparel,Shirts,Brand A,Gently Used,S,Nashville,0.01,55.29,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,General
1/17/2020,2655,Apparel,Coats,Brand A,Gently Used,XXL,Atlanta,136.25,361743.75,Company F,9.5,25222.5,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/3/2020,2337,Footwear,Sneakers,Generic,Gently Used,8,Nashville,2.63,6146.31,Company H,2.34,5468.58,"9 Partner Blvd, Company H Town, Region 09",Relief,School
1/14/2020,2487,Apparel,Coats,Generic,Gently Used,S,LA,70.31,174860.97,Company A,6.22,15469.14,"1 Partner Blvd, Company A Town, Region 01",Relief,General
1/22/2020,2239,Footwear,Boots,Brand C,Worn,7,Chicago,2230.18,4993373.02,Company E,14.4,32241.6,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
1/21/2020,1740,Footwear,Boots,Brand A,Gently Used,5,Atlanta,8822.92,15351880.8,Company E,13.42,23350.8,"5 Partner Blvd, Company E Town, Region 05",Relief,School
1/8/2020,2329,Footwear,Boots,Brand A,Gently Used,5,NY,2684.53,6252270.37,Company A,5.05,11761.45,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,Winter
1/8/2020,4341,Footwear,Boots,Brand C,Gently Used,11,Atlanta,100.25,435185.25,Company F,7.28,31602.48,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/23/2020,4711,Apparel,Coats,Brand C,Worn,S,LA,0.48,2261.28,Company C,13.21,62232.31,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/21/2020,3735,Footwear,Sneakers,Generic,Worn,6,Atlanta,76.86,287072.1,Company G,0.73,2726.55,"8 Partner Blvd, Company G Town, Region 08",Relief,Winter
1/11/2020,1951,Footwear,Boots,Brand A,Gently Used,9,LA,2.09,4077.59,Company E,11.91,23236.41,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
1/19/2020,2327,Footwear,Boots,Brand B,Worn,12,Nashville,0.26,605.02,Company E,9.83,22874.41,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/4/2020,2412,Footwear,Sneakers,Brand C,New,9,LA,62.92,151763.04,Company F,7.38,17800.56,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
1/7/2020,1004,Apparel,Shirts,Brand C,Gently Used,XXL,Atlanta,1.42,1425.68,Company K,5.75,5773,"12 Partner Blvd, Company K Town, Region 12",Relief,Winter
1/19/2020,3714,Footwear,Sneakers,Generic,Gently Used,12,LA,0.17,631.38,Company I,0.56,2079.84,"10 Partner Blvd, Company I Town, Region 10",Relief,School
1/7/2020,2502,Footwear,Sneakers,Brand A,New,5,Atlanta,0.57,1426.14,Company E,11.91,29798.82,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/23/2020,3806,Apparel,Coats,Brand B,Gently Used,XL,LA,1.62,6165.72,Company D,1.94,7383.64,"4 Partner Blvd, Company D Town, Region 04",Relief,School
1/5/2020,1438,Footwear,Sneakers,Brand C,Gently Used,10,Atlanta,10,14380,Company D,0.37,532.06,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,Winter
1/21/2020,2160,Apparel,Shirts,Brand C,New,XXL,NY,26.62,57499.2,Company E,12.75,27540,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/4/2020,1192,Apparel,Shirts,Brand A,New,S,NY,0.68,810.56,Company E,10.88,12968.96,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
1/7/2020,3151,Footwear,Sneakers,Brand A,Gently Used,9,NY,17.36,54701.36,Company F,4.69,14778.19,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
1/3/2020,2529,Apparel,Shirts,Brand A,Gently Used,M,Nashville,2.87,7258.23,Company J,2.32,5867.28,"11 Partner Blvd, Company J Town, Region 11",Relief,Winter
1/19/2020,2054,Footwear,Boots,Generic,Gently Used,9,LA,17.31,35554.74,Company E,9.73,19985.42,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/19/2020,1384,Apparel,Coats,Brand A,Gently Used,XXL,Atlanta,1.84,2546.56,Company K,6.45,8926.8,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,Winter
1/5/2020,858,Footwear,Sneakers,Brand B,New,6,LA,3.18,2728.44,Company C,9.3,7979.4,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/13/2020,1848,Footwear,Sneakers,Brand C,Gently Used,9,Chicago,1207.81,2232032.88,Company E,6.16,11383.68,"5 Partner Blvd, Company E Town, Region 05",Relief,School
1/20/2020,1835,Apparel,Shirts,Brand A,New,L,Atlanta,1318.54,2419520.9,Company E,13.27,24350.45,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
1/5/2020,1362,Apparel,Shirts,Brand C,Gently Used,XXL,LA,95.93,130656.66,Company C,8.49,11563.38,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/19/2020,2728,Footwear,Boots,Brand A,Gently Used,5,NY,32.91,89778.48,Company C,9.51,25943.28,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/23/2020,1784,Footwear,Sneakers,Brand B,Gently Used,10,Atlanta,1.11,1980.24,Company C,10.78,19231.52,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/7/2020,1590,Footwear,Sneakers,Generic,New,5,Atlanta,13.95,22180.5,Company K,9.11,14484.9,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,General
1/20/2020,1907,Footwear,Boots,Generic,Gently Used,10,LA,4.56,8695.92,Company I,0.6,1144.2,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,Winter
1/6/2020,2482,Footwear,Boots,Brand C,Gently Used,9,Nashville,24.24,60163.68,Company H,3.28,8140.96,"9 Partner Blvd, Company H Town, Region 09",Relief,School
1/6/2020,4105,Apparel,Coats,Brand B,Gently Used,XXL,Chicago,5.36,22002.8,Company C,11.15,45770.75,"3 Partner Blvd, Company C Town, Region 03",Relief,School
1/24/2020,1354,Footwear,Boots,Brand B,Gently Used,5,Nashville,22.01,29801.54,Company C,9.65,13066.1,"3 Partner Blvd, Company C Town, Region 03",Relief,School
1/8/2020,1845,Footwear,Boots,Generic,Worn,9,Nashville,0.01,18.45,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,General
1/5/2020,4796,Apparel,Coats,Brand A,New,M,Atlanta,160.77,771052.92,Company L,17.11,82059.56,"13 Partner Blvd, Company L Town, Region 13",Relief,Winter
1/14/2020,3567,Footwear,Sneakers,Brand A,New,5,Nashville,5.45,19440.15,Company L,13.51,48190.17,"13 Partner Blvd, Company L Town, Region 13",Relief,General
1/13/2020,1201,Footwear,Boots,Brand C,New,7,LA,2.6,3122.6,Company C,9.82,11793.82,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,School
1/17/2020,3191,Footwear,Boots,Generic,Worn,6,Atlanta,2.97,9477.27,Company E,13.86,44227.26,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
1/18/2020,2680,Apparel,Shirts,Brand A,Worn,L,Chicago,0.05,134,Company C,13.92,37305.6,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/9/2020,1922,Apparel,Shirts,Brand A,Gently Used,S,Nashville,23.06,44321.32,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Relief,School
1/12/2020,2073,Footwear,Boots,Brand C,Gently Used,12,NY,40.9,84785.7,Company A,1.46,3026.58,"1 Partner Blvd, Company A Town, Region 01",Relief,Winter
1/6/2020,4621,Footwear,Sneakers,Brand A,New,5,Chicago,0.01,46.21,Company L,14.27,65941.67,"13 Partner Blvd, Company L Town, Region 13",Micro-Enterprise,General
1/9/2020,1155,Footwear,Sneakers,Brand C,New,5,NY,1582.06,1827279.3,Company F,11,12705,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
1/9/2020,796,Footwear,Sneakers,Brand C,Gently Used,12,Chicago,107.88,85872.48,Company H,4.95,3940.2,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,School
1/22/2020,2348,Apparel,Coats,Generic,Gently Used,M,NY,0.06,140.88,Company D,2.28,5353.44,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,Winter
1/23/2020,3754,Footwear,Sneakers,Brand B,Worn,6,LA,0.09,337.86,Company E,12.68,47600.72,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
1/19/2020,3109,Apparel,Coats,Generic,New,XL,Nashville,4.16,12933.44,Company C,13.14,40852.26,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/11/2020,2877,Apparel,Coats,Brand B,Gently Used,M,Nashville,0.88,2531.76,Company E,10.55,30352.35,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/6/2020,2193,Footwear,Sneakers,Brand A,Gently Used,6,NY,1.26,2763.18,Company D,3,6579,"4 Partner Blvd, Company D Town, Region 04",Relief,School
1/20/2020,1754,Footwear,Sneakers,Brand C,New,9,NY,1.13,1982.02,Company H,3.66,6419.64,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
1/8/2020,1789,Apparel,Coats,Brand B,Gently Used,XXL,Nashville,2.47,4418.83,Company F,9.64,17245.96,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/5/2020,2081,Footwear,Sneakers,Brand C,Gently Used,9,Chicago,0.03,62.43,Company J,4.11,8552.91,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,School
1/11/2020,2061,Footwear,Sneakers,Generic,New,7,Atlanta,8.93,18404.73,Company F,8.51,17539.11,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
1/23/2020,2721,Footwear,Boots,Brand B,New,11,Atlanta,10.54,28679.34,Company E,11.64,31672.44,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
1/25/2020,2412,Footwear,Sneakers,Brand B,Gently Used,5,Atlanta,287.29,692943.48,Company F,6.26,15099.12,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
1/26/2020,1529,Footwear,Boots,Brand C,New,10,NY,56.74,86755.46,Company B,2.44,3730.76,"2 Partner Blvd, Company B Town, Region 02",Relief,School
1/11/2020,4315,Footwear,Boots,Brand A,Worn,5,NY,2.41,10399.15,Company J,2.86,12340.9,"11 Partner Blvd, Company J Town, Region 11",Relief,School
1/5/2020,1070,Footwear,Sneakers,Brand A,Worn,10,NY,16.2,17334,Company D,5.35,5724.5,"4 Partner Blvd, Company D Town, Region 04",Relief,Winter
1/11/2020,3315,Apparel,Shirts,Brand A,Gently Used,M,Chicago,1.51,5005.65,Company F,7.29,24166.35,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/9/2020,2095,Footwear,Sneakers,Generic,New,6,Atlanta,1.67,3498.65,Company E,12.96,27151.2,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
1/16/2020,2810,Apparel,Shirts,Brand C,Gently Used,L,Nashville,11.54,32427.4,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
1/25/2020,2135,Footwear,Sneakers,Brand C,Gently Used,10,LA,13.19,28160.65,Company F,9.27,19791.45,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
1/22/2020,2779,Footwear,Sneakers,Brand B,Gently Used,10,Atlanta,2.13,5919.27,Company F,4.4,12227.6,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
1/7/2020,1985,Footwear,Sneakers,Brand A,Gently Used,10,NY,898.49,1783502.65,Company E,12.16,24137.6,"5 Partner Blvd, Company E Town, Region 05",Relief,Winter
1/9/2020,2878,Footwear,Boots,Generic,Gently Used,10,LA,22.31,64208.18,Company E,12.39,35658.42,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/12/2020,1144,Footwear,Sneakers,Brand C,Gently Used,9,Chicago,59.25,67782,Company C,10.8,12355.2,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/23/2020,1769,Apparel,Coats,Generic,Gently Used,XXL,LA,12274.02,21712741.38,Company F,8.18,14470.42,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
1/14/2020,1334,Apparel,Coats,Generic,Gently Used,L,Chicago,2035.15,2714890.1,Company K,5.96,7950.64,"12 Partner Blvd, Company K Town, Region 12",Relief,School
1/22/2020,4155,Footwear,Sneakers,Brand A,New,7,Nashville,0.36,1495.8,Company E,12.65,52560.75,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
1/15/2020,2096,Footwear,Boots,Brand A,Gently Used,12,Nashville,17.48,36638.08,Company E,12.11,25382.56,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/9/2020,3939,Footwear,Boots,Brand A,Gently Used,12,Nashville,6.9,27179.1,Company H,10.71,42186.69,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
1/25/2020,1387,Footwear,Boots,Brand C,Gently Used,9,Atlanta,1.83,2538.21,Company A,4.56,6324.72,"1 Partner Blvd, Company A Town, Region 01",Relief,General
1/17/2020,1224,Footwear,Boots,Brand A,New,8,Atlanta,10.12,12386.88,Company E,10.74,13145.76,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
1/26/2020,2400,Apparel,Coats,Brand C,Gently Used,XXL,Atlanta,2.41,5784,Company F,6.38,15312,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,Winter
1/11/2020,2831,Footwear,Boots,Generic,Gently Used,12,NY,176.43,499473.33,Company E,9.68,27404.08,"5 Partner Blvd, Company E Town, Region 05",Relief,General
1/22/2020,2837,Apparel,Coats,Brand B,New,XXL,Atlanta,0.25,709.25,Company B,0,0,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,General
1/26/2020,1361,Footwear,Boots,Brand C,Worn,10,Atlanta,8.73,11881.53,Company E,13.1,17829.1,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
1/8/2020,1628,Footwear,Sneakers,Brand A,Gently Used,5,Atlanta,9.24,15042.72,Company C,9.83,16003.24,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/26/2020,2632,Apparel,Coats,Brand A,Gently Used,S,Chicago,0.83,2184.56,Company C,13.25,34874,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/12/2020,1792,Apparel,Shirts,Brand A,Gently Used,L,Atlanta,0.02,35.84,Company F,9.78,17525.76,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/8/2020,4185,Footwear,Boots,Brand C,New,12,Chicago,267.81,1120784.85,Company K,6.21,25988.85,"12 Partner Blvd, Company K Town, Region 12",Relief,School
1/7/2020,2061,Footwear,Boots,Brand A,New,11,NY,1.58,3256.38,Company E,11.34,23371.74,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
1/21/2020,5129,Footwear,Sneakers,Brand B,Gently Used,5,NY,34.03,174539.87,Company C,14.79,75857.91,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/29/2020,778,Footwear,Sneakers,Generic,New,5,Nashville,3126.25,2432222.5,Company D,4.51,3508.78,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,General
1/18/2020,1067,Apparel,Shirts,Brand C,New,M,Nashville,11.43,12195.81,Company D,7.02,7490.34,"4 Partner Blvd, Company D Town, Region 04",Micro-Enterprise,Winter
1/19/2020,3781,Apparel,Coats,Brand C,Gently Used,XXL,Nashville,134.23,507523.63,Company E,11.19,42309.39,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
1/24/2020,2656,Footwear,Sneakers,Brand B,Gently Used,10,Nashville,4.04,10730.24,Company F,6.52,17317.12,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
1/17/2020,2792,Apparel,Coats,Brand B,Gently Used,M,Nashville,23.11,64523.12,Company C,12.32,34397.44,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
1/29/2020,3210,Footwear,Boots,Brand A,Gently Used,8,Atlanta,21.92,70363.2,Company I,0,0,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,General
1/9/2020,1516,Footwear,Boots,Brand B,Gently Used,9,Chicago,1.38,2092.08,Company E,12.41,18813.56,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
1/20/2020,4112,Footwear,Boots,Brand B,New,12,Chicago,11.14,45807.68,Company C,12.72,52304.64,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/26/2020,3850,Apparel,Shirts,Brand C,Worn,M,Nashville,0.02,77,Company F,9.98,38423,"6 Partner Blvd, Company F Town, Region 06",Relief,General
1/13/2020,2096,Apparel,Shirts,Generic,Gently Used,L,LA,2.63,5512.48,Company A,3.52,7377.92,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,School
1/22/2020,2820,Apparel,Coats,Brand A,Gently Used,S,Chicago,59.53,167874.6,Company H,8.3,23406,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,Winter
1/10/2020,3510,Apparel,Shirts,Brand C,New,M,Atlanta,1.77,6212.7,Company F,7.38,25903.8,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
1/25/2020,2141,Footwear,Sneakers,Brand C,Gently Used,11,Atlanta,10.02,21452.82,Company I,1.98,4239.18,"10 Partner Blvd, Company I Town, Region 10",Micro-Enterprise,Winter
1/9/2020,1080,Footwear,Sneakers,Generic,Gently Used,7,Chicago,4075.04,4401043.2,Company E,15.11,16318.8,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,General
1/24/2020,6356,Footwear,Sneakers,Generic,Gently Used,5,Chicago,35.55,225955.8,Company F,8.3,52754.8,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/8/2020,4712,Apparel,Coats,Generic,Gently Used,L,Nashville,8948.46,42165143.52,Company C,8.7,40994.4,"3 Partner Blvd, Company C Town, Region 03",Relief,General
1/25/2020,4094,Apparel,Shirts,Brand A,Gently Used,L,Nashville,88.74,363301.56,Company K,5.75,23540.5,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,General
1/12/2020,1816,Footwear,Sneakers,Brand A,Gently Used,5,NY,5.38,9770.08,Company E,11.8,21428.8,"5 Partner Blvd, Company E Town, Region 05",Relief,School
1/21/2020,1754,Apparel,Shirts,Brand A,Gently Used,S,NY,47.2,82788.8,Company J,7.46,13084.84,"11 Partner Blvd, Company J Town, Region 11",Relief,School
1/9/2020,2304,Footwear,Boots,Brand B,Worn,12,LA,1.28,2949.12,Company C,14.1,32486.4,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,General
1/9/2020,2721,Apparel,Coats,Brand B,New,XL,Nashville,35.99,97928.79,Company B,0,0,"2 Partner Blvd, Company B Town, Region 02",Micro-Enterprise,General
1/15/2020,993,Footwear,Boots,Brand B,New,12,Nashville,0.01,9.93,Company F,7.27,7219.11,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/24/2020,4467,Footwear,Sneakers,Brand A,Gently Used,12,Chicago,6.44,28767.48,Company C,8.03,35870.01,"3 Partner Blvd, Company C Town, Region 03",Micro-Enterprise,Winter
1/28/2020,2608,Apparel,Shirts,Brand A,Gently Used,XXL,NY,3.42,8919.36,Company E,12.37,32260.96,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,School
1/17/2020,5201,Footwear,Sneakers,Brand B,Gently Used,12,Chicago,19.05,99079.05,Company A,3.81,19815.81,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,School
1/26/2020,2765,Footwear,Sneakers,Brand B,Gently Used,9,Chicago,25.06,69290.9,Company K,8.22,22728.3,"12 Partner Blvd, Company K Town, Region 12",Micro-Enterprise,General
1/11/2020,2374,Footwear,Boots,Generic,Gently Used,12,NY,1.4,3323.6,Company F,7,16618,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/18/2020,1749,Footwear,Sneakers,Brand C,Gently Used,7,NY,48.67,85123.83,Company F,11,19239,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/19/2020,1878,Apparel,Shirts,Generic,Gently Used,XXL,Nashville,212.82,399675.96,Company B,3.56,6685.68,"2 Partner Blvd, Company B Town, Region 02",Relief,School
1/29/2020,2227,Apparel,Coats,Brand A,Gently Used,L,Nashville,1155.8,2573966.6,Company A,4,8908,"1 Partner Blvd, Company A Town, Region 01",Micro-Enterprise,General
1/14/2020,4041,Footwear,Sneakers,Brand B,Gently Used,7,Chicago,0.56,2262.96,Company F,4.81,19437.21,"6 Partner Blvd, Company F Town, Region 06",Relief,Winter
1/10/2020,2818,Footwear,Sneakers,Brand B,New,5,Nashville,675.93,1904770.74,Company H,3.73,10511.14,"9 Partner Blvd, Company H Town, Region 09",Micro-Enterprise,General
1/11/2020,4954,Apparel,Shirts,Brand B,Gently Used,XL,Nashville,1.71,8471.34,Company D,10.67,52859.18,"4 Partner Blvd, Company D Town, Region 04",Relief,General
1/23/2020,1741,Footwear,Sneakers,Brand C,New,9,NY,159.21,277184.61,Company H,7.27,12657.07,"9 Partner Blvd, Company H Town, Region 09",Relief,Winter
1/29/2020,2090,Footwear,Sneakers,Brand C,Gently Used,7,NY,271.23,566870.7,Company J,3.12,6520.8,"11 Partner Blvd, Company J Town, Region 11",Micro-Enterprise,Winter
1/14/2020,1905,Footwear,Sneakers,Brand B,Gently Used,10,Atlanta,0.01,19.05,Company G,1.09,2076.45,"8 Partner Blvd, Company G Town, Region 08",Micro-Enterprise,Winter
2/1/2020,1595,Footwear,Boots,Generic,Worn,11,LA,3.03,4832.85,Company F,5.12,8166.4,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,General
1/10/2020,2260,Footwear,Boots,Generic,New,5,LA,1.7,3842,Company F,7.46,16859.6,"6 Partner Blvd, Company F Town, Region 06",Relief,School
1/24/2020,2000,Footwear,Sneakers,Brand C,Gently Used,11,Chicago,11.25,22500,Company C,10.97,21940,"3 Partner Blvd, Company C Town, Region 03",Relief,Winter
1/13/2020,2115,Footwear,Sneakers,Brand A,Gently Used,10,Chicago,193.21,408639.15,Company E,13.03,27558.45,"5 Partner Blvd, Company E Town, Region 05",Micro-Enterprise,Winter
1/24/2020,707,Footwear,Sneakers,Brand C,Gently Used,7,NY,0.76,537.32,Company F,6.79,4800.53,"6 Partner Blvd, Company F Town, Region 06",Micro-Enterprise,School
1/21/2020,537,Footwear,Sneakers,Brand B,New,8,Nashville,0.83,445.71,Company C,11.41,6127.17,"3 Partner Blvd, Company C Town, Region 03",Relief,School
